timestamp, relative_time, rr_sincestart, rr
1442451510402, 12094666, 12287667, 691
1442451511376, 12095640, 12288354, 687
1442451511376, 12095640, 12289036, 682
1442451512372, 12096636, 12289717, 681
1442451513370, 12097634, 12290394, 677
1442451513370, 12097634, 12291069, 675
1442451514367, 12098631, 12291758, 689
1442451515364, 12099628, 12292463, 705
1442451515364, 12099628, 12293178, 715
1442451516362, 12100626, 12293908, 730
1442451517359, 12101623, 12294670, 762
1442451518357, 12102621, 12295530, 860
1442451518357, 12102621, 12296412, 882
1442451519355, 12103619, 12297432, 1020
1442451520352, 12104616, 12298467, 1035
1442451521350, 12105614, 12299515, 1048
1442451522347, 12106611, 12300625, 1110
1442451524342, 12108606, 12301785, 1160
1442451525349, 12109613, 12302870, 1085
1442451526337, 12110601, 12303923, 1053
1442451527335, 12111599, 12304921, 998
1442451528332, 12112596, 12306069, 1148
1442451529330, 12113594, 12307183, 1114
1442451530329, 12114593, 12308173, 990
1442451531326, 12115590, 12309313, 1140
1442451532321, 12116585, 12310449, 1136
1442451533317, 12117581, 12311513, 1064
1442451534317, 12118581, 12312729, 1216
1442451535314, 12119578, 12313921, 1192
1442451537309, 12121573, 12315156, 1235
1442451538305, 12122569, 12316399, 1243
1442451539305, 12123569, 12317547, 1148
1442451540302, 12124566, 12318765, 1218
1442451541300, 12125564, 12319946, 1181
1442451542300, 12126564, 12321061, 1115
1442451544292, 12128556, 12322305, 1244
1442451545290, 12129554, 12323487, 1182
1442451546287, 12130551, 12324668, 1181
1442451547284, 12131548, 12325880, 1212
1442451548282, 12132546, 12327068, 1188
1442451549279, 12133543, 12328262, 1194
1442451551275, 12135539, 12329375, 1113
1442451552272, 12136536, 12330531, 1156
1442451553270, 12137534, 12331750, 1219
1442451554268, 12138532, 12332900, 1150
1442451555265, 12139529, 12334118, 1218
1442451556261, 12140525, 12335270, 1152
1442451557260, 12141524, 12336441, 1171
1442451559255, 12143519, 12337652, 1211
1442451560252, 12144516, 12338776, 1124
1442451561250, 12145514, 12339943, 1167
1442451562246, 12146510, 12341137, 1194
1442451563244, 12147508, 12342247, 1110
1442451564247, 12148511, 12343431, 1184
1442451565239, 12149503, 12344565, 1134
1442451566237, 12150501, 12345634, 1069
1442451568232, 12152496, 12346848, 1214
1442451569231, 12153495, 12348026, 1178
1442451570227, 12154491, 12349164, 1138
1442451571225, 12155489, 12350359, 1195
1442451572222, 12156486, 12351548, 1189
1442451573219, 12157483, 12352702, 1154
1442451574217, 12158481, 12353911, 1209
1442451576228, 12160492, 12355047, 1136
1442451577209, 12161473, 12356163, 1116
1442451578206, 12162470, 12357335, 1172
1442451579204, 12163468, 12358475, 1140
1442451580202, 12164466, 12359577, 1102
1442451581200, 12165464, 12360726, 1149
1442451582197, 12166461, 12361823, 1097
1442451583195, 12167459, 12362860, 1037
1442451584192, 12168456, 12364032, 1172
1442451585189, 12169453, 12365185, 1153
1442451587185, 12171449, 12366279, 1094
1442451588182, 12172446, 12367450, 1171
1442451589180, 12173444, 12368579, 1129
1442451590178, 12174442, 12369663, 1084
1442451591175, 12175439, 12370798, 1135
1442451592172, 12176436, 12371910, 1112
1442451593170, 12177434, 12372953, 1043
1442451594167, 12178431, 12374055, 1102
1442451595165, 12179429, 12375150, 1095
1442451596162, 12180426, 12376196, 1046
1442451597160, 12181424, 12377344, 1148
1442451598158, 12182422, 12378464, 1120
1442451599156, 12183420, 12379495, 1031
1442451600152, 12184416, 12380557, 1062
1442451601150, 12185414, 12381632, 1075
1442451602646, 12186910, 12382628, 996
1442451604641, 12188905, 12383713, 1085
1442451605639, 12189903, 12384808, 1095
1442451605639, 12189903, 12385738, 930
1442451606635, 12190899, 12386628, 890
1442451607634, 12191898, 12387494, 866
1442451608630, 12192894, 12388306, 812
1442451609628, 12193892, 12389118, 812
1442451610626, 12194890, 12389918, 800
1442451610626, 12194890, 12390706, 788
1442451611623, 12195887, 12391507, 801
1442451612620, 12196884, 12392314, 807
1442451613618, 12197882, 12393124, 810
1442451613618, 12197882, 12393929, 805
1442451614611, 12198875, 12394719, 790
1442451615617, 12199881, 12395490, 771
1442451616612, 12200876, 12396266, 776
1442451617608, 12201872, 12397055, 789
1442451617608, 12201872, 12397842, 787
1442451618607, 12202871, 12398634, 792
1442451619604, 12203868, 12399403, 769
1442451620602, 12204866, 12400180, 777
1442451620602, 12204866, 12400944, 764
1442451621599, 12205863, 12401690, 746
1442451622596, 12206860, 12402446, 756
1442451623593, 12207857, 12403206, 760
1442451623593, 12207857, 12403954, 748
1442451624592, 12208856, 12404697, 743
1442451625588, 12209852, 12405433, 736
1442451625588, 12209852, 12406195, 762
1442451626585, 12210849, 12406964, 769
1442451627584, 12211848, 12407765, 801
1442451628581, 12212845, 12408561, 796
1442451629579, 12213843, 12409369, 808
1442451629579, 12213843, 12410210, 841
1442451630577, 12214841, 12411100, 890
1442451631573, 12215837, 12412075, 975
1442451632571, 12216835, 12413094, 1019
1442451633568, 12217832, 12414177, 1083
1442451634566, 12218830, 12415329, 1152
1442451635564, 12219828, 12416412, 1083
1442451636563, 12220827, 12417543, 1131
1442451638556, 12222820, 12418639, 1096
1442451639554, 12223818, 12419655, 1016
1442451640551, 12224815, 12420717, 1062
1442451641549, 12225813, 12421820, 1103
1442451642545, 12226809, 12422860, 1040
1442451643544, 12227808, 12424103, 1243
1442451644540, 12228804, 12425264, 1161
1442451645539, 12229803, 12426319, 1055
1442451646537, 12230801, 12427378, 1059
1442451647533, 12231797, 12428408, 1030
1442451648534, 12232798, 12429404, 996
1442451649528, 12233792, 12430548, 1144
1442451650527, 12234791, 12431686, 1138
1442451651524, 12235788, 12432808, 1122
1442451653518, 12237782, 12434004, 1196
1442451654517, 12238781, 12435141, 1137
1442451655512, 12239776, 12436255, 1114
1442451656511, 12240775, 12437471, 1216
1442451657508, 12241772, 12438614, 1143
1442451658506, 12242770, 12439714, 1100
1442451659505, 12243769, 12440851, 1137
1442451660501, 12244765, 12441878, 1027
1442451661499, 12245763, 12442990, 1112
1442451662496, 12246760, 12444174, 1184
1442451663494, 12247758, 12445226, 1052
1442451665489, 12249753, 12446390, 1164
1442451666485, 12250749, 12447488, 1098
1442451667485, 12251749, 12448522, 1034
1442451668482, 12252746, 12449609, 1087
1442451669479, 12253743, 12450640, 1031
1442451670475, 12254739, 12451642, 1002
1442451671476, 12255740, 12452700, 1058
1442451672472, 12256736, 12453761, 1061
1442451673468, 12257732, 12454840, 1079
1442451674467, 12258731, 12456029, 1189
1442451675463, 12259727, 12457131, 1102
1442451676460, 12260724, 12458247, 1116
1442451677458, 12261722, 12459423, 1176
1442451678455, 12262719, 12460527, 1104
1442451680449, 12264713, 12461665, 1138
1442451681448, 12265712, 12462802, 1137
1442451682447, 12266711, 12463854, 1052
1442451683443, 12267707, 12465024, 1170
1442451684441, 12268705, 12466158, 1134
1442451685438, 12269702, 12467223, 1065
1442451686436, 12270700, 12468348, 1125
1442451687435, 12271699, 12469468, 1120
1442451688431, 12272695, 12470549, 1081
1442451689429, 12273693, 12471729, 1180
1442451690426, 12274690, 12472830, 1101
1442451691423, 12275687, 12473917, 1087
1442451693419, 12277683, 12474992, 1075
1442451694417, 12278681, 12476097, 1105
1442451695415, 12279679, 12477165, 1068
1442451696410, 12280674, 12478321, 1156
1442451697409, 12281673, 12479433, 1112
1442451698406, 12282670, 12480509, 1076
1442451699403, 12283667, 12481640, 1131
1442451700406, 12284670, 12482727, 1087
1442451701398, 12285662, 12483783, 1056
1442451702396, 12286660, 12484921, 1138
1442451703393, 12287657, 12486022, 1101
1442451704390, 12288654, 12487063, 1041
1442451705387, 12289651, 12488163, 1100
1442451706386, 12290650, 12489274, 1111
1442451707409, 12291673, 12490309, 1035
1442451708382, 12292646, 12491359, 1050
1442451710376, 12294640, 12492462, 1103
1442451711374, 12295638, 12493475, 1013
1442451712371, 12296635, 12494545, 1070
1442451713368, 12297632, 12495617, 1072
1442451714366, 12298630, 12496607, 990
1442451715362, 12299626, 12497681, 1074
1442451716360, 12300624, 12498806, 1125
1442451717357, 12301621, 12499851, 1045
1442451718356, 12302620, 12501013, 1162
1442451719354, 12303618, 12502147, 1134
1442451720351, 12304615, 12503174, 1027
1442451721348, 12305612, 12504255, 1081
1442451722346, 12306610, 12505311, 1056
1442451723345, 12307609, 12506266, 955
1442451724341, 12308605, 12507280, 1014
1442451725344, 12309608, 12508305, 1025
1442451726336, 12310600, 12509250, 945
1442451727336, 12311600, 12510255, 1005
1442451728327, 12312591, 12511363, 1108
1442451729828, 12314092, 12512365, 1002
1442451730825, 12315089, 12513468, 1103
1442451731823, 12316087, 12514609, 1141
1442451732820, 12317084, 12515666, 1057
1442451733819, 12318083, 12516780, 1114
1442451734815, 12319079, 12517866, 1086
1442451735812, 12320076, 12518864, 998
1442451736810, 12321074, 12519957, 1093
1442451737808, 12322072, 12521086, 1129
1442451738805, 12323069, 12522139, 1053
1442451740800, 12325064, 12523250, 1111
1442451741797, 12326061, 12524370, 1120
1442451742794, 12327058, 12525417, 1047
1442451743792, 12328056, 12526501, 1084
1442451744790, 12329054, 12527615, 1114
1442451745786, 12330050, 12528636, 1021
1442451746784, 12331048, 12529737, 1101
1442451747782, 12332046, 12530866, 1129
1442451748843, 12333107, 12531893, 1027
1442451749777, 12334041, 12533021, 1128
1442451750775, 12335039, 12534157, 1136
1442451751773, 12336037, 12535212, 1055
1442451752770, 12337034, 12536352, 1140
1442451753767, 12338031, 12537468, 1116
1442451754765, 12339029, 12538501, 1033
1442451756760, 12341024, 12539609, 1108
1442451757758, 12342022, 12540666, 1057
1442451758756, 12343020, 12541660, 994
1442451759751, 12344015, 12542716, 1056
1442451760750, 12345014, 12543757, 1041
1442451760750, 12345014, 12544710, 953
1442451761748, 12346012, 12545719, 1009
1442451762745, 12347009, 12546698, 979
1442451763747, 12348011, 12547624, 926
1442451764740, 12349004, 12548605, 981
1442451765737, 12350001, 12549675, 1070
1442451766735, 12350999, 12550719, 1044
1442451767732, 12351996, 12551697, 978
1442451768729, 12352993, 12552780, 1083
1442451769727, 12353991, 12553888, 1108
1442451770721, 12354985, 12554884, 996
1442451772720, 12356984, 12555993, 1109
1442451773717, 12357981, 12557080, 1087
1442451774715, 12358979, 12558172, 1092
1442451775714, 12359978, 12559227, 1055
1442451776710, 12360974, 12560181, 954
1442451777708, 12361972, 12561273, 1092
1442451778705, 12362969, 12562405, 1132
1442451779703, 12363967, 12563426, 1021
1442451780700, 12364964, 12564540, 1114
1442451781698, 12365962, 12565657, 1117
1442451782696, 12366960, 12566668, 1011
1442451783692, 12367956, 12567773, 1105
1442451784689, 12368953, 12568844, 1071
1442451785688, 12369952, 12569853, 1009
1442451786687, 12370951, 12570973, 1120
1442451787682, 12371946, 12572102, 1129
1442451788680, 12372944, 12573106, 1004
1442451789678, 12373942, 12574222, 1116
1442451790676, 12374940, 12575345, 1123
1442451791672, 12375936, 12576365, 1020
1442451792701, 12376965, 12577454, 1089
1442451794666, 12378930, 12578558, 1104
1442451794666, 12378930, 12579549, 991
1442451796661, 12380925, 12580609, 1060
1442451797658, 12381922, 12581743, 1134
1442451798655, 12382919, 12582834, 1091
1442451799653, 12383917, 12583831, 997
1442451800649, 12384913, 12584916, 1085
1442451801647, 12385911, 12586005, 1089
1442451802645, 12386909, 12586979, 974
1442451803642, 12387906, 12588099, 1120
1442451804639, 12388903, 12589212, 1113
1442451805640, 12389904, 12590251, 1039
1442451806636, 12390900, 12591371, 1120
1442451807632, 12391896, 12592514, 1143
1442451808629, 12392893, 12593560, 1046
1442451809627, 12393891, 12594642, 1082
1442451810625, 12394889, 12595726, 1084
1442451811622, 12395886, 12596750, 1024
1442451812620, 12396884, 12597868, 1118
1442451813616, 12397880, 12599010, 1142
1442451814615, 12398879, 12600046, 1036
1442451816610, 12400874, 12601156, 1110
1442451817608, 12401872, 12602308, 1152
1442451818605, 12402869, 12603340, 1032
1442451819603, 12403867, 12604411, 1071
1442451820601, 12404865, 12605541, 1130
1442451821598, 12405862, 12606561, 1020
1442451822595, 12406859, 12607607, 1046
1442451823593, 12407857, 12608751, 1144
1442451824590, 12408854, 12609798, 1047
1442451825588, 12409852, 12610816, 1018
1442451826586, 12410850, 12611891, 1075
1442451827583, 12411847, 12612936, 1045
1442451828580, 12412844, 12613923, 987
1442451829578, 12413842, 12614973, 1050
1442451830575, 12414839, 12616007, 1034
1442451831576, 12415840, 12616970, 963
1442451832570, 12416834, 12617996, 1026
1442451833568, 12417832, 12619074, 1078
1442451834565, 12418829, 12620085, 1011
1442451835562, 12419826, 12621093, 1008
1442451836561, 12420825, 12622146, 1053
1442451837558, 12421822, 12623208, 1062
1442451838556, 12422820, 12624194, 986
1442451839553, 12423817, 12625269, 1075
1442451840550, 12424814, 12626360, 1091
1442451841548, 12425812, 12627360, 1000
1442451842545, 12426809, 12628401, 1041
1442451843543, 12427807, 12629463, 1062
1442451844540, 12428804, 12630450, 987
1442451845537, 12429801, 12631492, 1042
1442451846536, 12430800, 12632618, 1126
1442451847532, 12431796, 12633672, 1054
1442451848530, 12432794, 12634710, 1038
1442451849528, 12433792, 12635787, 1077
1442451850525, 12434789, 12636841, 1054
1442451851522, 12435786, 12637827, 986
1442451852520, 12436784, 12638896, 1069
1442451853518, 12437782, 12640023, 1127
1442451854515, 12438779, 12641042, 1019
1442451855518, 12439782, 12642126, 1084
1442451858007, 12442271, 12643187, 1061
1442451858007, 12442271, 12644187, 1000
1442451860002, 12444266, 12645248, 1061
1442451861001, 12445265, 12646343, 1095
1442451861997, 12446261, 12647336, 993
1442451862994, 12447258, 12648393, 1057
1442451863991, 12448255, 12649516, 1123
1442451864989, 12449253, 12650568, 1052
1442451865987, 12450251, 12651630, 1062
1442451866984, 12451248, 12652746, 1116
1442451867981, 12452245, 12653827, 1081
1442451868979, 12453243, 12654812, 985
1442451869984, 12454248, 12655863, 1051
1442451870974, 12455238, 12656905, 1042
1442451871972, 12456236, 12657873, 968
1442451872969, 12457233, 12658927, 1054
1442451873966, 12458230, 12660029, 1102
1442451874964, 12459228, 12661021, 992
1442451875961, 12460225, 12662092, 1071
1442451876959, 12461223, 12663222, 1130
1442451877951, 12462215, 12664275, 1053
1442451878954, 12463218, 12665314, 1039
1442451879952, 12464216, 12666450, 1136
1442451880949, 12465213, 12667464, 1014
1442451881947, 12466211, 12668471, 1007
1442451882943, 12467207, 12669523, 1052
1442451883941, 12468205, 12670564, 1041
1442451884939, 12469203, 12671547, 983
1442451885937, 12470201, 12672634, 1087
1442451886934, 12471198, 12673782, 1148
1442451887932, 12472196, 12674794, 1012
1442451888929, 12473193, 12675835, 1041
1442451889927, 12474191, 12676963, 1128
1442451891922, 12476186, 12678046, 1083
1442451891922, 12476186, 12679029, 983
1442451893916, 12478180, 12680104, 1075
1442451894914, 12479178, 12681220, 1116
1442451895911, 12480175, 12682254, 1034
1442451896909, 12481173, 12683327, 1073
1442451897912, 12482176, 12684459, 1132
1442451898903, 12483167, 12685507, 1048
1442451899902, 12484166, 12686534, 1027
1442451900899, 12485163, 12687620, 1086
1442451901897, 12486161, 12688729, 1109
1442451902893, 12487157, 12689747, 1018
1442451903892, 12488156, 12690843, 1096
1442451904889, 12489153, 12691981, 1138
1442451905886, 12490150, 12693019, 1038
1442451906884, 12491148, 12694052, 1033
1442451907882, 12492146, 12695137, 1085
1442451908878, 12493142, 12696112, 975
1442451909877, 12494141, 12697169, 1057
1442451910874, 12495138, 12698267, 1098
1442451911872, 12496136, 12699298, 1031
1442451912868, 12497132, 12700304, 1006
1442451913865, 12498129, 12701379, 1075
1442451914864, 12499128, 12702457, 1078
1442451915861, 12500125, 12703434, 977
1442451916859, 12501123, 12704518, 1084
1442451917857, 12502121, 12705612, 1094
1442451918874, 12503138, 12706604, 992
1442451919852, 12504116, 12707648, 1044
1442451920849, 12505113, 12708754, 1106
1442451922845, 12507109, 12709819, 1065
1442451923844, 12508108, 12710853, 1034
1442451924839, 12509103, 12711927, 1074
1442451925838, 12510102, 12712966, 1039
1442451926835, 12511099, 12713942, 976
1442451927832, 12512096, 12715033, 1091
1442451928829, 12513093, 12716123, 1090
1442451929826, 12514090, 12717085, 962
1442451930824, 12515088, 12718119, 1034
1442451931822, 12516086, 12719213, 1094
1442451932819, 12517083, 12720186, 973
1442451933817, 12518081, 12721252, 1066
1442451934814, 12519078, 12722344, 1092
1442451935812, 12520076, 12723380, 1036
1442451936808, 12521072, 12724386, 1006
1442451937807, 12522071, 12725490, 1104
1442451938804, 12523068, 12726600, 1110
1442451939802, 12524066, 12727589, 989
1442451940796, 12525060, 12728695, 1106
1442451941796, 12526060, 12729808, 1113
1442451942793, 12527057, 12730788, 980
1442451943792, 12528056, 12731838, 1050
1442451944789, 12529053, 12732919, 1081
1442451945787, 12530051, 12733920, 1001
1442451946789, 12531053, 12734993, 1073
1442451947782, 12532046, 12736075, 1082
1442451948778, 12533042, 12737043, 968
1442451949776, 12534040, 12738083, 1040
1442451950775, 12535039, 12739225, 1142
1442451951772, 12536036, 12740264, 1039
1442451952766, 12537030, 12741262, 998
1442451953766, 12538030, 12742362, 1100
1442451954762, 12539026, 12743433, 1071
1442451955762, 12540026, 12744403, 970
1442451956758, 12541022, 12745479, 1076
1442451957757, 12542021, 12746569, 1090
1442451958754, 12543018, 12747541, 972
1442451959751, 12544015, 12748612, 1071
1442451960749, 12545013, 12749701, 1089
1442451961747, 12546011, 12750689, 988
1442451962775, 12547039, 12751680, 991
1442451963743, 12548007, 12752785, 1105
1442451964739, 12549003, 12753813, 1028
1442451965737, 12550001, 12754773, 960
1442451966734, 12550998, 12755803, 1030
1442451967732, 12551996, 12756866, 1063
1442451968729, 12552993, 12757812, 946
1442451969726, 12553990, 12758843, 1031
1442451970724, 12554988, 12759960, 1117
1442451971722, 12555986, 12760932, 972
1442451972719, 12556983, 12762006, 1074
1442451973717, 12557981, 12763118, 1112
1442451974715, 12558979, 12764133, 1015
1442451976708, 12560972, 12765194, 1061
1442451977706, 12561970, 12766299, 1105
1442451978704, 12562968, 12767304, 1005
1442451979702, 12563966, 12768316, 1012
1442451980699, 12564963, 12769404, 1088
1442451981697, 12565961, 12770421, 1017
1442451982695, 12566959, 12771374, 953
1442451983692, 12567956, 12772398, 1024
1442451984688, 12568952, 12773448, 1050
1442451984688, 12568952, 12774409, 961
1442451985683, 12569947, 12775403, 994
1442451986681, 12570945, 12776442, 1039
1442451988179, 12572443, 12777404, 962
1442451989178, 12573442, 12778432, 1028
1442451990175, 12574439, 12779478, 1046
1442451991173, 12575437, 12780462, 984
1442451992171, 12576435, 12781421, 959
1442451993168, 12577432, 12782477, 1056
1442451994165, 12578429, 12783581, 1104
1442451995162, 12579426, 12784580, 999
1442451996160, 12580424, 12785680, 1100
1442451998156, 12582420, 12786758, 1078
1442451998156, 12582420, 12787744, 986
1442452000149, 12584413, 12788813, 1069
1442452001148, 12585412, 12789969, 1156
1442452002145, 12586409, 12790984, 1015
1442452003143, 12587407, 12792028, 1044
1442452004140, 12588404, 12793161, 1133
1442452005137, 12589401, 12794204, 1043
1442452006142, 12590406, 12795200, 996
1442452007132, 12591396, 12796290, 1090
1442452008130, 12592394, 12797349, 1059
1442452009128, 12593392, 12798294, 945
1442452010126, 12594390, 12799312, 1018
1442452011123, 12595387, 12800406, 1094
1442452012121, 12596385, 12801366, 960
1442452013118, 12597382, 12802400, 1034
1442452014114, 12598378, 12803483, 1083
1442452015113, 12599377, 12804493, 1010
1442452016110, 12600374, 12805516, 1023
1442452017108, 12601372, 12806630, 1114
1442452018106, 12602370, 12807670, 1040
1442452019103, 12603367, 12808624, 954
1442452020098, 12604362, 12809677, 1053
1442452021098, 12605362, 12810776, 1099
1442452022095, 12606359, 12811745, 969
1442452023093, 12607357, 12812785, 1040
1442452024091, 12608355, 12813912, 1127
1442452025588, 12609852, 12814864, 952
1442452026084, 12610348, 12815829, 965
1442452027083, 12611347, 12816699, 870
1442452028080, 12612344, 12817521, 822
1442452028080, 12612344, 12818331, 810
1442452029156, 12613420, 12819121, 790
1442452030075, 12614339, 12819898, 777
1442452031073, 12615337, 12820698, 800
