timestamp, relative_time, rr_sincestart, rr
1442316238476, 253457, 212543, 873
1442316239483, 254464, 213381, 838
1442316240374, 255355, 214235, 854
1442316241469, 256450, 215003, 768
1442316242370, 257351, 215843, 840
1442316242370, 257351, 216670, 827
1442316243463, 258444, 217502, 832
1442316244459, 259440, 218332, 830
1442316245362, 260343, 219157, 825
1442316246359, 261340, 219934, 777
1442316246359, 261340, 220588, 654
1442316248353, 263334, 221319, 731
1442316248353, 263334, 222031, 712
1442316249351, 264332, 222730, 699
1442316250349, 265330, 223397, 667
1442316250349, 265330, 224047, 650
1442316251346, 266327, 224769, 722
1442316252437, 267418, 225486, 717
1442316252437, 267418, 226171, 685
1442316253875, 268856, 226855, 684
1442316254934, 269915, 227521, 666
1442316254934, 269915, 228177, 656
1442316255930, 270911, 228824, 647
1442316256929, 271910, 229457, 633
1442316256929, 271910, 230087, 630
1442316257830, 272811, 230708, 621
1442316258924, 273905, 231329, 621
1442316258924, 273905, 231954, 625
1442316259918, 274899, 232590, 636
1442316259918, 274899, 233216, 626
1442316260916, 275897, 233832, 616
1442316261821, 276802, 234463, 631
1442316261821, 276802, 235095, 632
1442316262839, 277820, 235724, 629
1442316262839, 277820, 236357, 633
1442316263912, 278893, 237004, 647
1442316264911, 279892, 237653, 649
1442316264911, 279892, 238341, 688
1442316265909, 280890, 239037, 696
1442316266807, 281788, 239711, 674
1442316266807, 281788, 240381, 670
1442316267805, 282786, 241079, 698
1442316268801, 283782, 241790, 711
1442316268801, 283782, 242506, 716
1442316269800, 284781, 243202, 696
1442316270797, 285778, 243920, 718
1442316270797, 285778, 244631, 711
1442316271795, 286776, 245312, 681
1442316272885, 287866, 245992, 680
1442316272885, 287866, 246678, 686
1442316273991, 288972, 247352, 674
1442316274881, 289862, 248033, 681
1442316274881, 289862, 248707, 674
1442316275785, 290766, 249385, 678
1442316276877, 291858, 250034, 649
1442316276877, 291858, 250704, 670
1442316277873, 292854, 251368, 664
1442316278777, 293758, 252017, 649
1442316278777, 293758, 252664, 647
1442316279775, 294756, 253322, 658
1442316280774, 295755, 253966, 644
1442316280774, 295755, 254608, 642
1442316281770, 296751, 255262, 654
1442316281770, 296751, 255913, 651
1442316282865, 297846, 256573, 660
1442316283859, 298840, 257267, 694
1442316284762, 299743, 258005, 738
1442316284762, 299743, 258735, 730
1442316285857, 300838, 259522, 787
1442316286851, 301832, 260339, 817
1442316287858, 302839, 261095, 756
1442316287858, 302839, 261905, 810
1442316288753, 303734, 262733, 828
1442316289750, 304731, 263506, 773
1442316290746, 305727, 264297, 791
1442316290746, 305727, 265049, 752
1442316291745, 306726, 265779, 730
1442316292743, 307724, 266557, 778
1442316293740, 308721, 267404, 847
1442316294737, 309718, 268241, 837
1442316294737, 309718, 269164, 923
1442316295867, 310848, 270215, 1051
1442316296830, 311811, 271170, 955
1442316297828, 312809, 272131, 961
1442316298727, 313708, 273129, 998
1442316299823, 314804, 274035, 906
1442316300817, 315798, 275014, 979
1442316301817, 316798, 276003, 989
1442316302718, 317699, 276896, 893
1442316303714, 318695, 277916, 1020
1442316304810, 319791, 279029, 1113
1442316305810, 320791, 280062, 1033
1442316306799, 321780, 280969, 907
1442316310697, 325678, 282001, 1032
1442316311692, 326673, 283105, 1104
1442316312692, 327673, 284221, 1116
1442316313692, 328673, 285248, 1027
1442316315782, 330763, 286348, 1100
1442316316730, 331711, 287439, 1091
1442316317777, 332758, 288556, 1117
1442316318770, 333751, 289731, 1175
1442316319769, 334750, 290803, 1072
1442316320673, 335654, 291933, 1130
1442316321720, 336701, 293011, 1078
1442316322765, 337746, 294084, 1073
1442316323762, 338743, 295204, 1120
1442316324755, 339736, 296227, 1023
1442316325659, 340640, 297365, 1138
1442316327157, 342138, 298466, 1101
1442316327655, 342636, 299616, 1150
1442316329743, 344724, 300725, 1109
1442316330647, 345628, 301869, 1144
1442316331658, 346639, 303050, 1181
1442316332646, 347627, 304159, 1109
1442316333639, 348620, 305337, 1178
1442316334638, 349619, 306466, 1129
1442316335634, 350615, 307707, 1241
1442316336633, 351614, 308798, 1091
1442316338628, 353609, 309971, 1173
1442316339642, 354623, 311182, 1211
1442316340711, 355692, 312342, 1160
1442316341713, 356694, 313565, 1223
1442316342716, 357697, 314713, 1148
1442316343615, 358596, 315951, 1238
1442316345703, 360684, 317126, 1175
1442316346704, 361685, 318320, 1194
1442316347699, 362680, 319485, 1165
1442316348602, 363583, 320623, 1138
1442316349700, 364681, 321810, 1187
1442316350690, 365671, 322911, 1101
1442316351689, 366670, 324123, 1212
1442316352593, 367574, 325281, 1158
1442316354588, 369569, 326480, 1199
1442316355585, 370566, 327634, 1154
1442316356583, 371564, 328766, 1132
1442316357580, 372561, 329944, 1178
1442316358670, 373651, 330941, 997
1442316359671, 374652, 331836, 895
1442316360610, 375591, 332646, 810
1442316360610, 375591, 333410, 764
1442316361571, 376552, 334145, 735
1442316362565, 377546, 334907, 762
1442316363565, 378546, 335698, 791
1442316363565, 378546, 336473, 775
1442316364563, 379544, 337291, 818
1442316365560, 380541, 338120, 829
1442316366557, 381538, 338921, 801
1442316367653, 382634, 339818, 897
1442316368649, 383630, 340705, 887
1442316368649, 383630, 341570, 865
1442316369648, 384629, 342448, 878
1442316370546, 385527, 343264, 816
1442316371639, 386620, 344089, 825
1442316372635, 387616, 344871, 782
1442316372635, 387616, 345622, 751
1442316373542, 388523, 346379, 757
1442316374533, 389514, 347090, 711
1442316374533, 389514, 347819, 729
1442316375535, 390516, 348534, 715
1442316376533, 391514, 349222, 688
1442316377628, 392609, 349922, 700
1442316377628, 392609, 350611, 689
1442316378528, 393509, 351273, 662
1442316378528, 393509, 351923, 650
1442316379610, 394591, 352577, 654
1442316380600, 395581, 353219, 642
1442316380600, 395581, 353852, 633
1442316381618, 396599, 354473, 621
1442316383110, 398091, 355097, 624
1442316383110, 398091, 355716, 619
1442316384111, 399092, 356323, 607
1442316384111, 399092, 356932, 609
1442316385111, 400092, 357537, 605
1442316386104, 401085, 358137, 600
1442316386104, 401085, 358724, 587
1442316387046, 402027, 359319, 595
1442316387046, 402027, 359910, 591
1442316388005, 402986, 360503, 593
1442316388005, 402986, 361087, 584
1442316389096, 404077, 361682, 595
1442316390000, 404981, 362269, 587
1442316390000, 404981, 362864, 595
1442316390996, 405977, 363450, 586
1442316390996, 405977, 364051, 601
1442316392091, 407072, 364655, 604
1442316392091, 407072, 365256, 601
1442316393089, 408070, 365850, 594
1442316394084, 409065, 366458, 608
1442316394084, 409065, 367080, 622
1442316395083, 410064, 367697, 617
1442316395083, 410064, 368317, 620
1442316395984, 410965, 368936, 619
1442316396983, 411964, 369564, 628
1442316396983, 411964, 370193, 629
1442316397975, 412956, 370807, 614
1442316397975, 412956, 371437, 630
1442316398976, 413957, 372067, 630
1442316399981, 414962, 372699, 632
1442316399981, 414962, 373371, 672
1442316400971, 415952, 373942, 571
1442316402062, 417043, 374578, 636
1442316402062, 417043, 375195, 617
1442316403063, 418044, 375809, 614
1442316403063, 418044, 376411, 602
1442316403964, 418945, 377069, 658
1442316404960, 419941, 377737, 668
1442316404960, 419941, 378378, 641
1442316406052, 421033, 379000, 622
1442316406052, 421033, 379617, 617
1442316407054, 422035, 380222, 605
1442316408048, 423029, 380816, 594
1442316408048, 423029, 381395, 579
1442316408954, 423935, 381980, 585
1442316408954, 423935, 382560, 580
1442316410035, 425016, 383136, 576
1442316410035, 425016, 383707, 571
1442316411045, 426026, 384279, 572
1442316412041, 427022, 384853, 574
1442316412041, 427022, 385423, 570
1442316413035, 428016, 386002, 579
1442316413035, 428016, 386587, 585
1442316413939, 428920, 387177, 590
1442316413939, 428920, 387760, 583
1442316415030, 430011, 388344, 584
1442316416027, 431008, 388936, 592
1442316416027, 431008, 389514, 578
1442316417028, 432009, 390105, 591
1442316417028, 432009, 390703, 598
1442316418427, 433408, 391299, 596
1442316418427, 433408, 391892, 593
1442316418925, 433906, 392484, 592
1442316420036, 435017, 393079, 595
1442316420036, 435017, 393669, 590
1442316421020, 436001, 394284, 615
1442316421020, 436001, 394913, 629
1442316421918, 436899, 395536, 623
1442316422915, 437896, 396175, 639
1442316422915, 437896, 396841, 666
1442316423913, 438894, 397511, 670
1442316424911, 439892, 398170, 659
1442316424911, 439892, 398833, 663
1442316426006, 440987, 399517, 684
1442316426907, 441888, 400198, 681
1442316426907, 441888, 400863, 665
1442316427959, 442940, 401523, 660
1442316427959, 442940, 402166, 643
1442316428902, 443883, 402803, 637
1442316429899, 444880, 403465, 662
1442316429899, 444880, 404215, 750
1442316430989, 445970, 404950, 735
1442316431893, 446874, 405722, 772
1442316432989, 447970, 406506, 784
1442316432989, 447970, 407265, 759
1442316433979, 448960, 408094, 829
1442316434979, 449960, 408894, 800
1442316435883, 450864, 409687, 793
1442316436881, 451862, 410537, 850
1442316436881, 451862, 411366, 829
1442316437879, 452860, 412145, 779
1442316438970, 453951, 412952, 807
1442316439969, 454950, 413748, 796
1442316439969, 454950, 414500, 752
1442316440872, 455853, 415266, 766
1442316441866, 456847, 416122, 856
1442316442867, 457848, 416920, 798
1442316443936, 458917, 417639, 719
1442316443936, 458917, 418410, 771
1442316444863, 459844, 419162, 752
1442316445858, 460839, 419889, 727
1442316445858, 460839, 420590, 701
1442316446857, 461838, 421284, 694
1442316447856, 462837, 421997, 713
1442316447856, 462837, 422687, 690
1442316448849, 463830, 423388, 701
1442316449850, 464831, 424100, 712
1442316450932, 465913, 424795, 695
1442316450932, 465913, 425526, 731
1442316451937, 466918, 426294, 768
1442316452934, 467915, 427045, 751
1442316452934, 467915, 427775, 730
1442316453838, 468819, 428487, 712
1442316454841, 469822, 429171, 684
1442316454841, 469822, 429877, 706
1442316455936, 470917, 430595, 718
1442316456925, 471906, 431326, 731
1442316457926, 472907, 432099, 773
1442316457926, 472907, 432830, 731
1442316458826, 473807, 433582, 752
1442316459917, 474898, 434339, 757
1442316460823, 475804, 435066, 727
1442316460823, 475804, 435830, 764
1442316461819, 476800, 436581, 751
