timestamp, relative_time, rr_sincestart, rr
1442312987162, 167981, 259409, 1021
1442312987601, 168420, 260401, 992
1442312988372, 169191, 261384, 983
1442312989369, 170188, 262303, 919
1442312990361, 171180, 263177, 874
1442312991364, 172183, 264136, 959
1442312992359, 173178, 265122, 986
1442312993356, 174175, 266219, 1097
1442312994352, 175171, 267366, 1147
1442312997095, 177914, 268505, 1139
1442312997786, 178605, 269592, 1087
1442312997865, 178684, 270595, 1003
1442312998497, 179316, 271563, 968
1442312999494, 180313, 272506, 943
1442313000485, 181304, 273482, 976
1442313004921, 185740, 274572, 1090
1442313005553, 186372, 275713, 1141
1442313005620, 186439, 276795, 1082
1442313005719, 186538, 277848, 1053
1442313006079, 186898, 278740, 892
1442313007075, 187894, 279624, 884
1442313010043, 190862, 280624, 1000
1442313011021, 191840, 281698, 1074
1442313011124, 191943, 282829, 1131
1442313011206, 192025, 283965, 1136
1442313012001, 192820, 285092, 1127
1442313012997, 193816, 286182, 1090
1442313013996, 194815, 287240, 1058
1442313014993, 195812, 288155, 915
1442313015996, 196815, 289027, 872
1442313016992, 197811, 289987, 960
1442313017986, 198805, 290929, 942
1442313023652, 204471, 292081, 1152
1442313023723, 204542, 293177, 1096
1442313024528, 205347, 294307, 1130
1442313025524, 206343, 295444, 1137
1442313026519, 207338, 296517, 1073
1442313027516, 208335, 297615, 1098
1442313028606, 209425, 298698, 1083
1442313029517, 210336, 299708, 1010
1442313030513, 211332, 300611, 903
1442313030513, 211332, 301434, 823
1442313031512, 212331, 302395, 961
1442313034503, 215322, 303186, 791
1442313036497, 217316, 304351, 1165
1442313037492, 218311, 304866, 515
1442313037492, 218311, 305180, 314
1442313037492, 218311, 305467, 287
1442313038886, 219705, 305747, 280
1442313041501, 222320, 306029, 282
1442313042093, 222912, 306293, 264
